[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 23929  x=-1326.00  y=113.23  z=-3250.00
[Ess] [TERRAIN] 23930  x=-1310.00  y=119.28  z=-3250.00
[Ess] [TERRAIN] 23931  x=-1294.00  y=120.23  z=-3250.00
[Ess] [TERRAIN] 23932  x=-1278.00  y=113.36  z=-3250.00
[Ess] [TERRAIN] 23933  x=-1262.00  y=114.68  z=-3250.00
[Ess] [TERRAIN] 23934  x=-1246.00  y=116.42  z=-3250.00
[Ess] [TERRAIN] 23935  x=-1230.00  y=116.98  z=-3250.00
[Ess] [TERRAIN] 23936  x=-1214.00  y=116.51  z=-3250.00
[Ess] [TERRAIN] 23937  x=-1198.00  y=112.74  z=-3250.00
[Ess] [TERRAIN] 23938  x=-1182.00  y=103.23  z=-3250.00
[Ess] [TERRAIN] 23939  x=-1166.00  y=92.45  z=-3250.00
[Ess] [TERRAIN] 23940  x=-1150.00  y=84.47  z=-3250.00
[Ess] [TERRAIN] 23941  x=-1134.00  y=76.45  z=-3250.00
[Ess] [TERRAIN] 23942  x=-1118.00  y=67.92  z=-3250.00
[Ess] [TERRAIN] 23943  x=-1102.00  y=65.45  z=-3250.00
[Ess] [TERRAIN] 23944  x=-1086.00  y=65.11  z=-3250.00
[Ess] [TERRAIN] 23945  x=-1070.00  y=58.71  z=-3250.00
[Ess] [TERRAIN] 23946  x=-1054.00  y=51.41  z=-3250.00
[Ess] [TERRAIN] 23947  x=-1038.00  y=51.41  z=-3250.00
[Ess] [TERRAIN] 23948  x=-1022.00  y=51.62  z=-3250.00
[Ess] [TERRAIN] 23949  x=-1006.00  y=51.95  z=-3250.00
[Ess] [TERRAIN] 23950  x=-990.00  y=56.38  z=-3250.00
[Ess] [TERRAIN] 23951  x=-974.00  y=58.39  z=-3250.00
[Ess] [TERRAIN] 23952  x=-958.00  y=54.44  z=-3250.00
[Ess] [TERRAIN] 23953  x=-942.00  y=51.42  z=-3250.00
[Ess] [TERRAIN] 23954  x=-926.00  y=50.34  z=-3250.00
[Ess] [TERRAIN] 23955  x=-910.00  y=39.20  z=-3250.00
[Ess] [TERRAIN] 23956  x=-894.00  y=40.30  z=-3250.00
[Ess] [TERRAIN] 23957  x=-878.00  y=43.05  z=-3250.00
[Ess] [TERRAIN] 23958  x=-862.00  y=45.98  z=-3250.00
[Ess] [TERRAIN] 23959  x=-846.00  y=50.14  z=-3250.00
[Ess] [TERRAIN] 23960  x=-830.00  y=56.79  z=-3250.00
[Ess] [TERRAIN] 23961  x=-814.00  y=65.19  z=-3250.00
[Ess] [TERRAIN] 23962  x=-798.00  y=72.21  z=-3250.00
[Ess] [TERRAIN] 23963  x=-782.00  y=72.10  z=-3250.00
[Ess] [TERRAIN] 23964  x=-766.00  y=76.19  z=-3250.00
[Ess] [TERRAIN] 23965  x=-750.00  y=89.06  z=-3250.00
[Ess] [TERRAIN] 23966  x=-734.00  y=103.30  z=-3250.00
[Ess] [TERRAIN] 23967  x=-718.00  y=108.31  z=-3250.00
[Ess] [TERRAIN] 23968  x=-702.00  y=110.41  z=-3250.00
[Ess] [TERRAIN] 23969  x=-686.00  y=116.25  z=-3250.00
[Ess] [TERRAIN] 23970  x=-670.00  y=118.66  z=-3250.00
[Ess] [TERRAIN] 23971  x=-654.00  y=118.67  z=-3250.00
[Ess] [TERRAIN] 23972  x=-638.00  y=119.40  z=-3250.00
[Ess] [TERRAIN] 23973  x=-622.00  y=123.38  z=-3250.00
[Ess] [TERRAIN] 23974  x=-606.00  y=125.57  z=-3250.00
[Ess] [TERRAIN] 23975  x=-590.00  y=127.44  z=-3250.00
[Ess] [TERRAIN] 23976  x=-574.00  y=128.09  z=-3250.00
[Ess] [TERRAIN] 23977  x=-558.00  y=127.70  z=-3250.00
[Ess] [TERRAIN] 23978  x=-542.00  y=134.01  z=-3250.00
[Ess] [TERRAIN] 23979  x=-526.00  y=141.91  z=-3250.00
[Ess] [TERRAIN] 23980  x=-510.00  y=136.86  z=-3250.00
[Ess] [TERRAIN] 23981  x=-494.00  y=126.31  z=-3250.00
[Ess] [TERRAIN] 23982  x=-478.00  y=122.73  z=-3250.00
[Ess] [TERRAIN] 23983  x=-462.00  y=126.83  z=-3250.00
[Ess] [TERRAIN] 23984  x=-446.00  y=132.75  z=-3250.00
[Ess] [TERRAIN] 23985  x=-430.00  y=135.44  z=-3250.00
[Ess] [TERRAIN] 23986  x=-414.00  y=135.91  z=-3250.00
[Ess] [TERRAIN] 23987  x=-398.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23988  x=-382.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23989  x=-366.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23990  x=-350.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23991  x=-334.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23992  x=-318.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23993  x=-302.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23994  x=-286.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 23995  x=-270.00  y=106.29  z=-3250.00
[Ess] [TERRAIN] 23996  x=-254.00  y=105.14  z=-3250.00
[Ess] [TERRAIN] 23997  x=-238.00  y=104.66  z=-3250.00
[Ess] [TERRAIN] 23998  x=-222.00  y=104.88  z=-3250.00
[Ess] [TERRAIN] 23999  x=-206.00  y=101.23  z=-3250.00
[Ess] [TERRAIN] 24000  x=-190.00  y=90.97  z=-3250.00
[Ess] [TERRAIN] 24001  x=-174.00  y=76.52  z=-3250.00
[Ess] [TERRAIN] 24002  x=-158.00  y=66.66  z=-3250.00
[Ess] [TERRAIN] 24003  x=-142.00  y=65.01  z=-3250.00
[Ess] [TERRAIN] 24004  x=-126.00  y=69.25  z=-3250.00
[Ess] [TERRAIN] 24005  x=-110.00  y=77.08  z=-3250.00
[Ess] [TERRAIN] 24006  x=-94.00  y=84.77  z=-3250.00
[Ess] [TERRAIN] 24007  x=-78.00  y=90.36  z=-3250.00
[Ess] [TERRAIN] 24008  x=-62.00  y=102.06  z=-3250.00
[Ess] [TERRAIN] 24009  x=-46.00  y=116.74  z=-3250.00
[Ess] [TERRAIN] 24010  x=-30.00  y=130.53  z=-3250.00
[Ess] [TERRAIN] 24011  x=-14.00  y=139.69  z=-3250.00
[Ess] [TERRAIN] 24012  x=2.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24013  x=18.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24014  x=34.00  y=125.86  z=-3250.00
[Ess] [TERRAIN] 24015  x=50.00  y=124.13  z=-3250.00
[Ess] [TERRAIN] 24016  x=66.00  y=124.80  z=-3250.00
[Ess] [TERRAIN] 24017  x=82.00  y=125.45  z=-3250.00
[Ess] [TERRAIN] 24018  x=98.00  y=130.87  z=-3250.00
[Ess] [TERRAIN] 24019  x=114.00  y=141.16  z=-3250.00
[Ess] [TERRAIN] 24020  x=130.00  y=150.57  z=-3250.00
[Ess] [TERRAIN] 24021  x=146.00  y=152.62  z=-3250.00
[Ess] [TERRAIN] 24022  x=162.00  y=138.04  z=-3250.00
[Ess] [TERRAIN] 24023  x=178.00  y=122.30  z=-3250.00
[Ess] [TERRAIN] 24024  x=194.00  y=119.41  z=-3250.00
[Ess] [TERRAIN] 24025  x=210.00  y=129.93  z=-3250.00
[Ess] [TERRAIN] 24026  x=226.00  y=135.71  z=-3250.00
[Ess] [TERRAIN] 24027  x=242.00  y=133.46  z=-3250.00
[Ess] [TERRAIN] 24028  x=258.00  y=130.59  z=-3250.00
[Ess] [TERRAIN] 24029  x=274.00  y=129.89  z=-3250.00
[Ess] [TERRAIN] 24030  x=290.00  y=128.32  z=-3250.00
[Ess] [TERRAIN] 24031  x=306.00  y=121.14  z=-3250.00
[Ess] [TERRAIN] 24032  x=322.00  y=107.21  z=-3250.00
[Ess] [TERRAIN] 24033  x=338.00  y=101.28  z=-3250.00
[Ess] [TERRAIN] 24034  x=354.00  y=104.63  z=-3250.00
[Ess] [TERRAIN] 24035  x=370.00  y=119.08  z=-3250.00
[Ess] [TERRAIN] 24036  x=386.00  y=126.16  z=-3250.00
[Ess] [TERRAIN] 24037  x=402.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24038  x=418.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24039  x=434.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24040  x=450.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24041  x=466.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24042  x=482.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24043  x=498.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24044  x=514.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24045  x=530.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24046  x=546.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24047  x=562.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24048  x=578.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24049  x=594.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24050  x=610.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24051  x=626.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24052  x=642.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24053  x=658.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24054  x=674.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24055  x=690.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24056  x=706.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24057  x=722.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24058  x=738.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24059  x=754.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24060  x=770.00  y=159.77  z=-3250.00
[Ess] [TERRAIN] 24061  x=786.00  y=138.22  z=-3250.00
[Ess] [TERRAIN] 24062  x=802.00  y=118.17  z=-3250.00
[Ess] [TERRAIN] 24063  x=818.00  y=115.74  z=-3250.00
[Ess] [TERRAIN] 24064  x=834.00  y=128.29  z=-3250.00
[Ess] [TERRAIN] 24065  x=850.00  y=138.82  z=-3250.00
[Ess] [TERRAIN] 24066  x=866.00  y=138.40  z=-3250.00
[Ess] [TERRAIN] 24067  x=882.00  y=128.54  z=-3250.00
[Ess] [TERRAIN] 24068  x=898.00  y=110.90  z=-3250.00
[Ess] [TERRAIN] 24069  x=914.00  y=92.91  z=-3250.00
[Ess] [TERRAIN] 24070  x=930.00  y=84.83  z=-3250.00
[Ess] [TERRAIN] 24071  x=946.00  y=86.03  z=-3250.00
[Ess] [TERRAIN] 24072  x=962.00  y=88.71  z=-3250.00
[Ess] [TERRAIN] 24073  x=978.00  y=93.99  z=-3250.00
[Ess] [TERRAIN] 24074  x=994.00  y=100.01  z=-3250.00
[Ess] [TERRAIN] 24075  x=1010.00  y=106.71  z=-3250.00
[Ess] [TERRAIN] 24076  x=1026.00  y=113.33  z=-3250.00
[Ess] [TERRAIN] 24077  x=1042.00  y=115.13  z=-3250.00
[Ess] [TERRAIN] 24078  x=1058.00  y=115.16  z=-3250.00
[Ess] [TERRAIN] 24079  x=1074.00  y=113.54  z=-3250.00
[Ess] [TERRAIN] 24080  x=1090.00  y=111.78  z=-3250.00
[Ess] [TERRAIN] 24081  x=1106.00  y=108.05  z=-3250.00
[Ess] [TERRAIN] 24082  x=1122.00  y=105.56  z=-3250.00
[Ess] [TERRAIN] 24083  x=1138.00  y=105.43  z=-3250.00
[Ess] [TERRAIN] 24084  x=1154.00  y=102.21  z=-3250.00
[Ess] [TERRAIN] 24085  x=1170.00  y=96.53  z=-3250.00
[Ess] [TERRAIN] 24086  x=1186.00  y=88.11  z=-3250.00
[Ess] [TERRAIN] 24087  x=1202.00  y=77.74  z=-3250.00
[Ess] [TERRAIN] 24088  x=1218.00  y=72.60  z=-3250.00
[Ess] [TERRAIN] 24089  x=1234.00  y=72.99  z=-3250.00
[Ess] [TERRAIN] 24090  x=1250.00  y=75.83  z=-3250.00
[Ess] [TERRAIN] 24091  x=1266.00  y=79.44  z=-3250.00
[Ess] [TERRAIN] 24092  x=1282.00  y=80.64  z=-3250.00
[Ess] [TERRAIN] 24093  x=1298.00  y=77.94  z=-3250.00
[Ess] [TERRAIN] 24094  x=1314.00  y=78.94  z=-3250.00
[Ess] [TERRAIN] 24095  x=1330.00  y=87.84  z=-3250.00
[Ess] [TERRAIN] 24096  x=1346.00  y=96.12  z=-3250.00
[Ess] [TERRAIN] 24097  x=1362.00  y=91.64  z=-3250.00
[Ess] [TERRAIN] 24098  x=1378.00  y=84.59  z=-3250.00
[Ess] [TERRAIN] 24099  x=1394.00  y=76.65  z=-3250.00
[Ess] [TERRAIN] 24100  x=1410.00  y=65.62  z=-3250.00
[Ess] [TERRAIN] 24101  x=1426.00  y=59.90  z=-3250.00
[Ess] [TERRAIN] 24102  x=1442.00  y=54.08  z=-3250.00
[Ess] [TERRAIN] 24103  x=1458.00  y=49.78  z=-3250.00
[Ess] [TERRAIN] 24104  x=1474.00  y=50.26  z=-3250.00
[Ess] [TERRAIN] 24105  x=1490.00  y=57.50  z=-3250.00
[Ess] [TERRAIN] 24106  x=1506.00  y=67.41  z=-3250.00
[Ess] [TERRAIN] 24107  x=1522.00  y=72.42  z=-3250.00
[Ess] [TERRAIN] 24108  x=1538.00  y=77.22  z=-3250.00
[Ess] [TERRAIN] 24109  x=1554.00  y=82.40  z=-3250.00
[Ess] [TERRAIN] 24110  x=1570.00  y=82.55  z=-3250.00
[Ess] [TERRAIN] 24111  x=1586.00  y=82.66  z=-3250.00
[Ess] [TERRAIN] 24112  x=1602.00  y=83.87  z=-3250.00
[Ess] [TERRAIN] 24113  x=1618.00  y=82.37  z=-3250.00
[Ess] [TERRAIN] 24114  x=1634.00  y=78.50  z=-3250.00
[Ess] [TERRAIN] 24115  x=1650.00  y=71.63  z=-3250.00
[Ess] [TERRAIN] 24116  x=1666.00  y=58.01  z=-3250.00
[Ess] [TERRAIN] 24117  x=1682.00  y=46.55  z=-3250.00
[Ess] [TERRAIN] 24118  x=1698.00  y=47.81  z=-3250.00
[Ess] [TERRAIN] 24119  x=1714.00  y=55.27  z=-3250.00
[Ess] [TERRAIN] 24120  x=1730.00  y=61.41  z=-3250.00
[Ess] [TERRAIN] 24121  x=1746.00  y=65.62  z=-3250.00
[Ess] [TERRAIN] 24122  x=1762.00  y=69.12  z=-3250.00
[Ess] [TERRAIN] 24123  x=1778.00  y=70.79  z=-3250.00
[Ess] [TERRAIN] 24124  x=1794.00  y=72.94  z=-3250.00
[Ess] [TERRAIN] 24125  x=1810.00  y=78.04  z=-3250.00
[Ess] [TERRAIN] 24126  x=1826.00  y=82.00  z=-3250.00
[Ess] [TERRAIN] 24127  x=1842.00  y=84.34  z=-3250.00
[Ess] [TERRAIN] 24128  x=1858.00  y=85.99  z=-3250.00
[Ess] [TERRAIN] 24129  x=1874.00  y=84.83  z=-3250.00
[Ess] [TERRAIN] 24130  x=1890.00  y=79.85  z=-3250.00
[Ess] [TERRAIN] 24131  x=1906.00  y=68.68  z=-3250.00
[Ess] [TERRAIN] 24132  x=1922.00  y=64.15  z=-3250.00
[Ess] [TERRAIN] 24133  x=1938.00  y=66.93  z=-3250.00
[Ess] [TERRAIN] 24134  x=1954.00  y=69.74  z=-3250.00
[Ess] [TERRAIN] 24135  x=1970.00  y=69.65  z=-3250.00
[Ess] [TERRAIN] 24136  x=1986.00  y=62.53  z=-3250.00
[Ess] [TERRAIN] 24137  x=2002.00  y=47.65  z=-3250.00
[Ess] [TERRAIN] 24138  x=2018.00  y=31.03  z=-3250.00
[Ess] [TERRAIN] 24139  x=2034.00  y=19.46  z=-3250.00
[Ess] [TERRAIN] 24140  x=2050.00  y=14.68  z=-3250.00
[Ess] [TERRAIN] 24141  x=2066.00  y=14.05  z=-3250.00
[Ess] [TERRAIN] 24142  x=2082.00  y=14.07  z=-3250.00
[Ess] [TERRAIN] 24143  x=2098.00  y=12.68  z=-3250.00
[Ess] [TERRAIN] 24144  x=2114.00  y=10.83  z=-3250.00
[Ess] [TERRAIN] 24145  x=2130.00  y=8.83  z=-3250.00
[Ess] [TERRAIN] 24146  x=2146.00  y=7.43  z=-3250.00
[Ess] [TERRAIN] 24147  x=2162.00  y=8.11  z=-3250.00
[Ess] [TERRAIN] 24148  x=2178.00  y=9.50  z=-3250.00
[Ess] [TERRAIN] 24149  x=2194.00  y=11.05  z=-3250.00
[Ess] [TERRAIN] 24150  x=2210.00  y=12.66  z=-3250.00
[Ess] [TERRAIN] 24151  x=2226.00  y=14.37  z=-3250.00
[Ess] [TERRAIN] 24152  x=2242.00  y=16.26  z=-3250.00
[Ess] [TERRAIN] 24153  x=2258.00  y=18.37  z=-3250.00
[Ess] [TERRAIN] 24154  x=2274.00  y=20.80  z=-3250.00
[Ess] [TERRAIN] 24155  x=2290.00  y=23.59  z=-3250.00
[Ess] [TERRAIN] 24156  x=2306.00  y=25.80  z=-3250.00
[Ess] [TERRAIN] 24157  x=2322.00  y=27.73  z=-3250.00
[Ess] [TERRAIN] 24158  x=2338.00  y=29.65  z=-3250.00
[Ess] [TERRAIN] 24159  x=2354.00  y=31.49  z=-3250.00
[Ess] [TERRAIN] 24160  x=2370.00  y=33.23  z=-3250.00
[Ess] [TERRAIN] 24161  x=2386.00  y=34.93  z=-3250.00
[Ess] [TERRAIN] 24162  x=2402.00  y=36.67  z=-3250.00
[Ess] [TERRAIN] 24163  x=2418.00  y=38.45  z=-3250.00
[Ess] [TERRAIN] 24164  x=2434.00  y=40.30  z=-3250.00
[Ess] [TERRAIN] 24165  x=2450.00  y=41.64  z=-3250.00
[Ess] [TERRAIN] 24166  x=2466.00  y=42.18  z=-3250.00
[Ess] [TERRAIN] 24167  x=2482.00  y=42.61  z=-3250.00
[Ess] [TERRAIN] 24168  x=2498.00  y=42.91  z=-3250.00
[Ess] [TERRAIN] 24169  x=2514.00  y=42.87  z=-3250.00
[Ess] [TERRAIN] 24170  x=2530.00  y=42.79  z=-3250.00
[Ess] [TERRAIN] 24171  x=2546.00  y=42.55  z=-3250.00
[Ess] [TERRAIN] 24172  x=2562.00  y=42.57  z=-3250.00
[Ess] [TERRAIN] 24173  x=2578.00  y=43.33  z=-3250.00
[Ess] [TERRAIN] 24174  x=2594.00  y=46.42  z=-3250.00
[Ess] [TERRAIN] 24175  x=2610.00  y=52.71  z=-3250.00
[Ess] [TERRAIN] 24176  x=2626.00  y=58.85  z=-3250.00
[Ess] [TERRAIN] 24177  x=2642.00  y=64.54  z=-3250.00
[Ess] [TERRAIN] 24178  x=2658.00  y=68.66  z=-3250.00
[Ess] [TERRAIN] 24179  x=2674.00  y=71.85  z=-3250.00
[Ess] [TERRAIN] 24180  x=2690.00  y=73.67  z=-3250.00
[Ess] [TERRAIN] 24181  x=2706.00  y=74.30  z=-3250.00
[Ess] [TERRAIN] 24182  x=2722.00  y=74.27  z=-3250.00
[Ess] [TERRAIN] 24183  x=2738.00  y=72.83  z=-3250.00
[Ess] [TERRAIN] 24184  x=2754.00  y=68.93  z=-3250.00
[Ess] [TERRAIN] 24185  x=2770.00  y=63.64  z=-3250.00
[Ess] [TERRAIN] 24186  x=2786.00  y=58.58  z=-3250.00
[Ess] [TERRAIN] 24187  x=2802.00  y=54.09  z=-3250.00
[Ess] [TERRAIN] 24188  x=2818.00  y=51.30  z=-3250.00
[Ess] [TERRAIN] 24189  x=2834.00  y=49.95  z=-3250.00
[Ess] [TERRAIN] 24190  x=2850.00  y=48.29  z=-3250.00
[Ess] [TERRAIN] 24191  x=2866.00  y=42.68  z=-3250.00
[Ess] [TERRAIN] 24192  x=2882.00  y=40.85  z=-3250.00
[Ess] [TERRAIN] 24193  x=2898.00  y=42.83  z=-3250.00
[Ess] [TERRAIN] 24194  x=2914.00  y=40.60  z=-3250.00
[Ess] [TERRAIN] 24195  x=2930.00  y=39.27  z=-3250.00
[Ess] [TERRAIN] 24196  x=2946.00  y=35.25  z=-3250.00
[Ess] [TERRAIN] 24197  x=2962.00  y=27.61  z=-3250.00
[Ess] [TERRAIN] 24198  x=2978.00  y=18.82  z=-3250.00
[Ess] [TERRAIN] 24199  x=2994.00  y=13.73  z=-3250.00
[Ess] [TERRAIN] 24200  x=3010.00  y=15.49  z=-3250.00
[Ess] [TERRAIN] 24201  x=3026.00  y=19.40  z=-3250.00
[Ess] [TERRAIN] 24202  x=3042.00  y=17.47  z=-3250.00
[Ess] [TERRAIN] 24203  x=3058.00  y=8.96  z=-3250.00
[Ess] [TERRAIN] 24204  x=3074.00  y=-3.22  z=-3250.00
[Ess] [TERRAIN] 24205  x=3090.00  y=-16.82  z=-3250.00
[Ess] [TERRAIN] 24206  x=3106.00  y=-35.22  z=-3250.00
[Ess] [TERRAIN] 24207  x=3122.00  y=-47.79  z=-3250.00
[Ess] [TERRAIN] 24208  x=3138.00  y=-45.97  z=-3250.00
[Ess] [TERRAIN] 24209  x=3154.00  y=-31.33  z=-3250.00
[Ess] [TERRAIN] 24210  x=3170.00  y=-17.39  z=-3250.00
[Ess] [TERRAIN] 24211  x=3186.00  y=-10.30  z=-3250.00
[Ess] [TERRAIN] 24212  x=3202.00  y=-5.94  z=-3250.00
[Ess] [TERRAIN] 24213  x=3218.00  y=0.03  z=-3250.00
[Ess] [TERRAIN] 24214  x=3234.00  y=9.19  z=-3250.00
[Ess] [TERRAIN] 24215  x=3250.00  y=20.85  z=-3250.00
[Ess] [TERRAIN] 24216  x=3266.00  y=35.45  z=-3250.00
[Ess] [TERRAIN] 24217  x=3282.00  y=48.52  z=-3250.00
[Ess] [TERRAIN] 24218  x=3298.00  y=56.76  z=-3250.00
[Ess] [TERRAIN] 24219  x=3314.00  y=62.12  z=-3250.00
[Ess] [TERRAIN] 24220  x=3330.00  y=69.03  z=-3250.00
[Ess] [TERRAIN] 24221  x=3346.00  y=77.60  z=-3250.00
[Ess] [TERRAIN] 24222  x=3362.00  y=85.21  z=-3250.00
[Ess] [TERRAIN] 24223  x=3378.00  y=92.52  z=-3250.00
[Ess] [TERRAIN] 24224  x=3394.00  y=99.11  z=-3250.00
[Ess] [TERRAIN] 24225  x=3410.00  y=102.86  z=-3250.00
[Ess] [TERRAIN] 24226  x=3426.00  y=106.73  z=-3250.00
[Ess] [TERRAIN] 24227  x=3442.00  y=112.64  z=-3250.00
[Ess] [TERRAIN] 24228  x=3458.00  y=117.83  z=-3250.00
[Ess] [TERRAIN] 24229  x=3474.00  y=128.23  z=-3250.00
[Ess] [TERRAIN] 24230  x=3490.00  y=136.50  z=-3250.00
[Ess] [TERRAIN] 24231  x=3506.00  y=138.76  z=-3250.00
[Ess] [TERRAIN] 24232  x=3522.00  y=142.22  z=-3250.00
[Ess] [TERRAIN] 24233  x=3538.00  y=150.15  z=-3250.00
[Ess] [TERRAIN] 24234  x=3554.00  y=159.75  z=-3250.00
[Ess] [TERRAIN] 24235  x=3570.00  y=171.01  z=-3250.00
[Ess] [TERRAIN] 24236  x=3586.00  y=186.27  z=-3250.00
[Ess] [TERRAIN] 24237  x=3602.00  y=203.04  z=-3250.00
[Ess] [TERRAIN] 24238  x=3618.00  y=215.38  z=-3250.00
[Ess] [TERRAIN] 24239  x=3634.00  y=221.88  z=-3250.00
[Ess] [TERRAIN] 24240  x=3650.00  y=231.44  z=-3250.00
[Ess] [TERRAIN] 24241  x=3666.00  y=250.76  z=-3250.00
[Ess] [TERRAIN] 24242  x=3682.00  y=272.54  z=-3250.00
[Ess] [TERRAIN] 24243  x=3698.00  y=285.93  z=-3250.00
[Ess] [TERRAIN] 24244  x=3714.00  y=292.58  z=-3250.00
[Ess] [TERRAIN] 24245  x=3730.00  y=296.92  z=-3250.00
[Ess] [TERRAIN] 24246  x=3746.00  y=305.79  z=-3250.00
[Ess] [TERRAIN] 24247  x=3762.00  y=311.29  z=-3250.00
[Ess] [TERRAIN] 24248  x=3778.00  y=310.15  z=-3250.00
[Ess] [TERRAIN] 24249  x=3794.00  y=306.45  z=-3250.00
[Ess] [TERRAIN] 24250  x=3810.00  y=302.09  z=-3250.00
[Ess] [TERRAIN] 24251  x=3826.00  y=297.65  z=-3250.00
[Ess] [TERRAIN] 24252  x=3842.00  y=291.67  z=-3250.00
[Ess] [TERRAIN] 24253  x=3858.00  y=285.41  z=-3250.00
[Ess] [TERRAIN] 24254  x=3874.00  y=277.77  z=-3250.00
[Ess] [TERRAIN] 24255  x=3890.00  y=273.11  z=-3250.00
[Ess] [TERRAIN] 24256  x=3906.00  y=262.64  z=-3250.00
[Ess] [TERRAIN] 24257  x=3922.00  y=257.44  z=-3250.00
[Ess] [TERRAIN] 24258  x=3938.00  y=245.90  z=-3250.00
[Ess] [TERRAIN] 24259  x=3954.00  y=223.22  z=-3250.00
[Ess] [TERRAIN] 24260  x=3970.00  y=194.82  z=-3250.00
[Ess] [TERRAIN] 24261  x=3986.00  y=163.19  z=-3250.00
[Ess] [TERRAIN] 24262  x=4002.00  y=0.00  z=-3250.00
[Ess] [TERRAIN] 24263  x=4002.00  y=0.00  z=-3234.00
[Ess] [TERRAIN] 24264  x=3986.00  y=159.33  z=-3234.00
[Ess] [TERRAIN] 24265  x=3970.00  y=190.20  z=-3234.00
[Ess] [TERRAIN] 24266  x=3954.00  y=215.39  z=-3234.00
[Ess] [TERRAIN] 24267  x=3938.00  y=237.63  z=-3234.00
[Ess] [TERRAIN] 24268  x=3922.00  y=250.78  z=-3234.00
[Ess] [TERRAIN] 24269  x=3906.00  y=261.19  z=-3234.00
[Ess] [TERRAIN] 24270  x=3890.00  y=270.28  z=-3234.00
[Ess] [TERRAIN] 24271  x=3874.00  y=275.53  z=-3234.00
[Ess] [TERRAIN] 24272  x=3858.00  y=279.97  z=-3234.00
[Ess] [TERRAIN] 24273  x=3842.00  y=282.31  z=-3234.00
[Ess] [TERRAIN] 24274  x=3826.00  y=288.09  z=-3234.00
[Ess] [TERRAIN] 24275  x=3810.00  y=295.82  z=-3234.00
[Ess] [TERRAIN] 24276  x=3794.00  y=304.97  z=-3234.00
[Ess] [TERRAIN] 24277  x=3778.00  y=308.03  z=-3234.00
[Ess] [TERRAIN] 24278  x=3762.00  y=314.67  z=-3234.00
[Ess] [TERRAIN] 24279  x=3746.00  y=314.35  z=-3234.00
[Ess] [TERRAIN] 24280  x=3730.00  y=306.44  z=-3234.00
[Ess] [TERRAIN] 24281  x=3714.00  y=296.50  z=-3234.00
[Ess] [TERRAIN] 24282  x=3698.00  y=286.92  z=-3234.00
[Ess] [TERRAIN] 24283  x=3682.00  y=276.46  z=-3234.00
[Ess] [TERRAIN] 24284  x=3666.00  y=260.54  z=-3234.00
[Ess] [TERRAIN] 24285  x=3650.00  y=244.64  z=-3234.00
[Ess] [TERRAIN] 24286  x=3634.00  y=232.33  z=-3234.00
[Ess] [TERRAIN] 24287  x=3618.00  y=221.90  z=-3234.00
[Ess] [TERRAIN] 24288  x=3602.00  y=207.90  z=-3234.00
[Ess] [TERRAIN] 24289  x=3586.00  y=191.68  z=-3234.00
[Ess] [TERRAIN] 24290  x=3570.00  y=176.96  z=-3234.00
[Ess] [TERRAIN] 24291  x=3554.00  y=164.63  z=-3234.00
[Ess] [TERRAIN] 24292  x=3538.00  y=153.85  z=-3234.00
[Ess] [TERRAIN] 24293  x=3522.00  y=144.12  z=-3234.00
[Ess] [TERRAIN] 24294  x=3506.00  y=138.30  z=-3234.00
[Ess] [TERRAIN] 24295  x=3490.00  y=134.29  z=-3234.00
[Ess] [TERRAIN] 24296  x=3474.00  y=124.50  z=-3234.00
